free_text,label_id
"Tui 9x. Cơ bản tui tỉnh khá sớm. Chắc từ hồi cấp 1. Đầu tiên là tui nhận thấy các câu chuyện 1 chiều và tôn thờ lãnh tụ thái quá. Sau đó là tui được học địa lý và nhận thấy tại sao Singapore chỉ là bằng tp HCM nhưng lại giàu hơn VN, Nhật cũng giàu hơn, Hàn cũng giàu hơn dù bài giảng là VN rừng vàng biển bạc.",0
"Ý là mặc định trong suy nghĩ cũng có sự phân biệt dành cho chính bản thân mình ? Btw chị muốn em hãy luôn tin và luôn tự hào về chính mình, đã là hoa thơm thì dù mọc ở đâu vẫn toả hương. Nhả chút vía cho em với mqh 4 năm - chênh lệch về ngoại hình, về học thức nhưng đều có điểm chung là người hiểu chuyện và biết điều nhé",0
Thứ đàn bà hư đem vứt xọt rác đi,1
Chê càng nhiều thì công sau càng hay,0
Đoàn mình đến đây chưa,0
ông thầy hiền quá cũng khổ,0
Mai lại có vụ hạ hạnh kiểm cả lop,0
Trên đời mày chỉ có trai với gái đéo xe xir xe xim con cặc gì cả. Còn lại đều là mentail illness dù mày có thích hay ko.,2
nghỉ 1 tháng vẫn có tiền là có thật,0
LGBT bth có cái mẹ j mà phải kì thị,1
"Bọn phò não ngắn m chấp làm gì để mệt thân, một phần do bọn simp quá nhiều nên chúng nó hay bị ảo tưởng là thằng đàn ông nào cũng thèm chúng nó vậy",1
"mày làm phò mẹ đi cho nhanh thằng chồng mày suốt đời nó sẽ cay cú thôi, đến lúc có chuyện nó lại lôi ra mày là con phò rách thôi.",1
"đèo mẹ,thế bao nơi nó đổ về Hn nó học/đi làm kiếm tiền đủ kiểu... Đã đặt chân lên quê hương của người khác để kiềm tiến học hành thì đừng có chê",1
Vấn đề đéo phải là không chạy mà là choáng không chạy được ngay địt mẹ mấy thằng ngu kia ơi? Chúng mày thích đổ lỗi cho nạn nhân không ????,1
Tự vệ chứ k cố í,0
"thật gớm ghiếc và ghê tởm, thế thì đi du lịch ấn độ làm gì cho tốn tiền nghe mà rùng mình",2
Nghe lap hư nên gấp quá cộng thêm khoe khoang của đồng nghiệp nữa đê mê luôn,1
vãi cái nhà này thiệt,0
"Tiktoker này chắc học dốt lịch sử, địa lý, văn hóa, văn học và cả chính trị nữa!",1
người ta xin đàng hoàn. ông ko cho thì bảo họ sao cho rồi lại đăng???,0
T thấy bọn nó giữ Trang lại vì có bả mới có fan xem chứ ko người ta đi ngủ hết r,0
Bọn này phải phạt vài ngàn USD cho khỏi ảo tưởng quyền lực. Trục xuất luôn cấm vào Việt Nam vĩnh viễn,1
Ảnh minh họa toàn của U23.,0
Anh Vượng sợ bọn ấn chứ bọn em thấy nó vừa hôi vừa bẩn,2
"Đánh người ta mà không dám ra mặt để xin lỗi, bắt ng nhà phải xin lỗi, sỉ nhục cho cha mẹ",1
Đề nghị cơ quan chức năng vào cuộc xử lý những thành phần này,0
"Anh Khuê ơi Dậy đi . lên Lai Châu cứu trợ đi Anh Ơi , Người Dân lai Châu đang chờ Anh Khuê .",0
mw 2023 chưa diễn ra nữa mà h đòi tới 2024 tước thì ko cần đâu mà để mw họ biết thì chắc đổi cho TT đi chứ v MW cho outtop thì thoi r dó tr,0
"1 năm quá nhiều drama, có mấy cái giờ xem mới bt mọe đúng năm thanh",0
xong rồi a ơi,0
"đừng mở mồm ra chê quê hương ngta trc mặt ngta. Cái thứ vô văn hoá, vô đạo đức, cái thứ đéo ra gì ^^",1
"Cái bọn sang đó làm chân tay thì có văn hóa gì đâu. Ở vn cũng thuộc tầng đáy kém trí tuệ. T thấy mấy người xóm t đi bhp còn chưa học hết lớp 9, nói chuyện chợ búa. Cái loại này nó thấp hèn từ đạo đức r",2
tao táng cho mỗi đứa một cái lòi cái ngã ba hết,1
mây dua này Chung chi hêt rôi,0
"Tôi cũng phản đối việc phân biệt vùng miền, nhưng nếu lấy ví dụ về tất cả những người Thanh Hóa mà tôi từng quen biết và tương tác đủ để hiểu họ thì 100% những người đó theo tiêu chuẩn của tôi họ cũng khá là không ổn",2
đừng bao giờ dồn người khác vào đường cùng,0
đấy mấy bà mẹ vẫn kiểu con tôi ở nhà ngoan lắm,0
Là trọng tài thì cứ làm đúng theo luật bóng đá là OK,0
"Đọc đoạn đầu tưởng bàn chuyện truyền thông, đoạn cuối quay xe gắt quá. 🔥Tiện tui hướng dẫn mọi người cách lấy mã giảm giá Shopee luôn nhó🔥",0
đàn bà ko kiếm ra tiền chồng có được quyền khinh ko?,1
Tui đi một mình cũng ko ai bắt chuyện vì mặt tui lúc ngồi suy nghĩ nó cọc lắm 😂,0
"Từ đầu năm đến h mấy vụ chìm tàu ở biển Đông mà bên trên dìm hết xuống, hoặc khui mấy scandal trong nước để đánh lạc hướng dư luận, thật sự k hiểu tại sao lại im lặng lâu như vậy",0
"Ừ vụ này t cũng chấm hỏi, có báo đưa tin hẳn hoi rồi mà sao bọn này vẫn túm đầu người ta phạt ""tin chưa kiểm chứng"" vậy?",0
"mãi mới có ng lên tiếng, ý kiến của bn rất đúng,dân mik cứ thấy có drama là lại hùa dăng lên anti để câu like.. thứ.cho ng ta cơ hội để sửa sai nữa tr",0
vl 2024 27 phút mà 2025 tận 1 tiếng hơn,0
Dù mn có quay lưng với chị thì em cũng sẽ vậy,0
con nào qua tay t mà chưa có video đâu m. chỉ cần m có tâm lí dắt là nó đi hết vì bản năng phụ nữ nó đã phụ thuộc dựa dẫm vào đàn ông rồi,2
A Huấn chuyển sang diễn phim hài được đấy =)),0
Vl Thái nó đá ngu là đúng chứ Thái League thì VN 20 năm nữa còn đ có tuổi đuổi được cno 🙄 mình đ biết gì về bóng đá thì mình bớt làm content ngu được k,1
Mày lên nhà tao xin thì mày chỉ xin lại cái cánh tay đấy thôi,1
Áo dài có phải quốc phục éo đâu :))) Việt Nam làm gì có quốc phục. Chịu bọn đó luôn,1
Xinh như thế không có anh nào vào can khổ thân,0
"Thật tội nghiệp khi anh ấy rất can đảm và không trốn tránh dù bị công kích bởi cộng đồng khỉ, chuyện gì cũng có đảng và nhà nước giải quyết, mọi người cần chọn lọc thông tin không thể bị bọn 3que phản động dắt mũi được.",2
Lên tiếng chưa chắc đã được giải quyết nhưng không lên tiếng thì chắc chắn sẽ k được giải quyết và sẽ có những trường hợp như vậy,0
Mình cũng mới từ công an phường về hôm nay xong:))Haizz chán...học xong sắp xếp cố gắng qua nước ngoài,0
Sống thực dụng quá nên não teo,1
Nhìn mặt thầy tỏ vẻ nghiêm túc mà trông cũng nguy hiểm vl,0
Nhạc hay,0
"Nghe thôi, không dám nhìn, 1 từ thôi: TỞM",1
"Phân loại theo trải nghiệm cá nhân của t: tụi bake khôn lỏi muốn ăn trên đầu trên cổ ng khác, trung kì thì thích làm cha làm má, dạy đời trong khi bản thân rỗng tuếch, có lợi thì chơi thượng đội hạ đạp. Ae Nam kì dễ sống hơn nhưng vẫn có vài thằng Nam kì xảo trá lợi dụng lòng tốt để mượn tiền.",2
"Loại đàn bà như này thì bỏ ngay tức khắc, đàn ông đừng nhu nhược là sẽ biết và làm được tất cả",2
"Tôi là dân Sài Gòn gốc , nghe chê ,chỉ có mỉm cười ! Chứ ai cũng khen , rồi chuyển nhà về Sài Gòn ở , thì chỉ có chết thôi ! QUÁ NGẠT THỞ RỒI !",1
Dì Dung xem rồi kìa,0
Chẳng những ăn uống mà toàn bộ các mảng khác cũng đều mất vệ sinh dơ bẩn,2
"Cả hai đang hiểu sai í,ship thì thấy để đặt giao thường nên ý ngta là cái này k hẹn giao đc,tgian dự kiến là tgian ước lượng của app,còn đặt giao sao như ý của bồ là hẹn giờ giao,tôi toàn săn mã ngân hàng lúc 0h rồi hẹn giao 15 16h nè",0
"Xin thưa , Người Miền Tây Nam Bộ , Ăn Đường Thốt Nốt , Đường Mía Tây , Mía Thơm Diệu , Tôm Càng Xanh , Ăn Sầu Riêng , Nói về Ăn với Uống thì thoải mái lắm . Không có Chó ăn Đá Gà ăn Muối , không có Ăn Cá Rô Cây đâu nhen",2
Bỏ bao thả trôi sông thể loại đàn bà như thế này trời chu đất diệt,1
"Xin lỗi cl, đánh ng ta thì hùng hồ lắm",1
Cái nết đánh chết cái đẹp là có thật. Tên đẹp nhưng không biết sử dụng,1
"Ở nhiều nơi trên thế giới, tôn giáo là ranh giới của xung đột.
Còn ở một xứ lạ, các sư thầy lại gửi hoa, gửi lời chúc mừng Giáng sinh đến các ""đồng nghiệp"" của mình.
Gọi là “đồng nghiệp”, vì cùng chung một cái nghiệp: lan toả giáo lý, hướng con người về điều thiện.
Việt Nam tôi đó.",0
Nếu dối thì chở đến đồn c.a,0
8:48 đâu ra cái bài thơ j mà đỉnh thế bro:)))),0
Chịu với TikToker này,0
"Điều 193 bộ luật tố tụng hình sự 2015:
- Chỉ ở cấp thủ trưởng, phó thủ trưởng trở lên mới có quyền ra lệnh khám xét điện thoại
- Quyết định khám xét phải được phê duyệt bởi Viện kiểm sát
Ngoài ra, ở bộ luật hình sự:
- Điều 159, tội vi phạm bí mật thư tín, tù 1-3 năm
- Điều 356, tội lợi dụng chức vụ quyền hạn khi thi hành công vụ",0
Tháng 3/2022 ông nhận bằng tiến sĩ ngành luật hiến pháp tại đl luật hà nội chứ cần gì cái bằng cấp 3,0
"Thật bác nhỉ, lại còn mấy trường hợp chưa xin phép đã tự ý lên xe ngồi rồi cơ! Ý thức kém quá.",0
mình ko lại ng HN chỉ lên để học với đi làm nghe còn ngứa hết cả não nói chi mấy bạn dân HN gốc :)))) chê thì xách túi về chỗ bạn khen dùm,1
"VẤN đề của bọn đã qua tay nhiều thằng là nó sẽ ko thể yêu m đc như tình đầu. Câu chuyện lúc này sẽ chỉ xoay quanh tài sản m như nào, có địt tốt ko, có nuôi nó đc ko. Sau này khi m sa cơ thất thế nó sẽ quẳng m đi như 1 con chó và đi địt lang chạ tiếp",2
"14:28 Vr k đọc sách làm giàu, sách làm giàu đọc virus..đỉnh nóc kịch trần chưa kkk",0
"Phải làm, dù có con kiến kiện ông trời, tự mình trả lời đc câu hỏi tại sao, thì mới sáng mắt ra. Chứ kh thì vẫn còn mơ màng lắm",0
T là nạn nhân của bọn dở hơi này đây t tan làm về lúc hơn 10h. Đã mệt bỏ mẹ r còn gặp mấy thk điên ko đội mũ mặt hất lên trời đâm 1 phát đường trong ngõ. Thấy t ngã còn ko đỡ. T bị bong gân bị bỏng do t ngã đè lên bô xe đây,1
Đổi xe là đổi xe. Ý em là bác tải đổi xe .,0
1h sáng ngủ dậy vì đói mò ra đường tìm đồ ăn thì bị quả kèn thổi vào tai 🥰 có thể là phát điên địt con mẹ chúng mày,1
Cảnh t ngồi đợi ship đâu ai hiểu,0
"""Thanks"" đm cười ỉa =)))))))h",1
"sao mà em nguu dữ vậy? những năm trước coi lại đi nó như nào đi 1-2 tiếng là đã căng vui vẻ không ồn ào, còn coi lại năm nay đi 4-5g sáng chưa về rồi còn cầm bia mộ cầm đủ thứ hú còi thổi kèn in ỏi thì ai ngủ hả? dân trí thấp chứ có cái đ gì hay ho đâu?hùa theo cố chứng minh bản thân có tồn tại đấy à?",1
Tuy không phải là Fan bạn ấy nhưng tôi nghĩ là chứ nên tha thứ vì con người ai cũng từng mắc sai lầm,1
"Ở ngoài thì ở bẩn, tánh nết thì bẩn thôi rồi, đến lên mạng cũng bẩn thì đến chịu",1
Hong mà mấy con nái kiểu này anh mày khoái dữ lắm. Mấy con nái này cho không thì anh mày vẫn lấy.,2
Tôi BẮC- TRUNG-NAM trả chỗ nào không sống cả mà sống để hiểu để trải nghiệm sống nhiều năm. Mình thấy người miền Nam rất thân thiện càng về miền Tây. Con người càng chân chất.,0
"Sau khi dùng macOS tao mới bắt đầu nhận ra Windows với Linux nó khổ tới cỡ nào, và bắt đầu kỳ thị cả hai. Một bên dành cả đời để sửa hệ điều hành, một bên dành cả đời để chờ hệ điều hành sửa xong. Không bên nào kịp làm việc. Thằng dùng Linux thì cứ ba phút là lái được câu chuyện sang terminal. Mày hỏi nó ăn cơm chưa, nó bảo tao đang migrate khỏi systemd.",0
"Mặt ông này nhìn chán thật, có giàu hơn nữa nhìn mặt ông thấy hãm",1
Tội bác tài quá,0
"Chê nhiều món lắm... Cô ta lan truyền sự chê bai thực phẩm, khởi đầu của bệnh chán ăn , bệnh thần kinh khó trị",0
"ý là nếu ở tỉnh mình có đầy đủ trường học vs đội ngũ giảng viên tốt như ở HN thì mình cũng ko bao giờ ra khỏi ""vùng quê hẻo lánh"" đâu... :)) tiếc là ở mình ko có đào tạo hệ đại học ngành của mình 😔 , chứ mình ghét cái mác thủ đô của cơ số người ""gốc Hà Nội"" cực kỳ luôn á :)) toàn mác tự gắn mà làm cao, làm sang luôn trời ơi 🫩",1
"cứ hở mồm ra là miền bắc, pbvm à",0
Miền bakery rồi,0
"NGƯỜI miền nam hào phóng, rộng lượng, không ai phân biệt giàu nghèo....!",0
gửi lên hãng . cứ K . nước ngoài là phải trả tiền trước . ko thì nex,0
Toàn mấy con dẩm l chưa học hết c3 bảo là jobless mới đi bão=)),1
"Anh trai có đọc được bài này thì tránh tiếp xúc vs những con ovt như thớt nhé, chuyện bé tí lại xé ra cho to",1
E thấy bảo nó lừa 1 gr đông lắm 40 ng thì ph,0
Trong khi người giàu người nghèo đều đang nhai bánh mì thì Hiền Lương lại đang nhai xít,1
"Chuyên gia khám phá ẩm thực
Chuyên gia huỷ diệt ẩm thực",0
Óc chó đéo phân biệt dc đâu là đảo Vn với đảo TQ à :v,1
"Simp ngu lỏ thì cho chết, thời đại này thằng đàn ông sống mà tự hạ thấp tiêu chuẩn bản thân, cứ chạy theo đuôi bọn woke thổ tả nữ quyền rồi sục cu ảo tưởng mình cấp tiến thì chỉ có làm con chó con ngựa cả đời.",1
